timestamp,position_x,position_y,position_z,tof_distance,left_data,right_data
1723217089.4284513,0.85845,1.15559,0.0,243,15.223880597014926,0.0
1723217089.6364923,0.85868,1.15458,0.0,275,15.199807414540203,0.0
1723217089.7313426,0.85985,1.15347,0.0,293,15.199807414540203,0.0
1723217089.844527,0.85974,1.15282,0.0,312,15.199807414540203,0.0
1723217089.9606946,0.85938,1.15222,0.0,332,15.199807414540203,0.0
1723217089.9848895,0.85928,1.15202,0.0,343,15.199807414540203,0.0
1723217090.0875623,0.85919,1.15171,0.0,378,15.199807414540203,0.0
1723217090.2459307,0.85873,1.15128,0.0,1158,15.199807414540203,0.0
1723217090.285379,0.85843,1.15108,0.0,964,15.199807414540203,0.0
1723217090.4504056,0.85817,1.15095,0.0,893,15.199807414540203,0.0
1723217090.655717,0.8579,1.15087,0.0,879,15.199807414540203,0.0
1723217090.6649015,0.85765,1.15072,0.0,863,16.145090486844715,0.0
1723217090.6880298,0.85744,1.15067,0.0,854,16.145090486844715,0.0
1723217090.8663936,0.85724,1.15061,0.0,846,16.145090486844715,0.0
1723217090.905341,0.8571,1.15055,0.0,841,16.145090486844715,0.0
1723217091.0667481,0.85693,1.15052,0.0,851,16.145090486844715,0.0
1723217091.1082616,0.85677,1.15046,0.0,859,16.145090486844715,0.0
1723217091.274016,0.85664,1.1504,0.0,861,16.145090486844715,0.0
1723217091.4755516,0.85653,1.15033,0.0,859,16.145090486844715,0.0
1723217091.4800673,0.85642,1.15035,0.0,858,16.145090486844715,0.0
1723217091.689219,0.85623,1.1503,0.0,857,25.297912713472485,23.068311195445922
1723217091.7672124,0.85615,1.15029,0.0,858,25.297912713472485,23.068311195445922
1723217091.8892534,0.85608,1.15028,0.0,860,25.297912713472485,23.068311195445922
1723217092.0908601,0.85594,1.15021,0.0,859,25.297912713472485,23.068311195445922
1723217092.128157,0.85587,1.15016,0.0,858,25.297912713472485,23.068311195445922
1723217092.2967567,0.85582,1.15021,0.0,858,25.297912713472485,23.068311195445922
1723217092.3713462,0.85575,1.1502,0.0,860,25.297912713472485,23.068311195445922
1723217092.506352,0.85571,1.15024,0.0,858,25.297912713472485,23.068311195445922
1723217092.529179,0.85566,1.15026,0.0,858,25.297912713472485,23.068311195445922
1723217092.7028348,0.85564,1.15031,0.0,859,25.297912713472485,23.068311195445922
1723217092.7277336,0.85558,1.15033,0.0,860,24.11195445920304,19.700189753320686
1723217092.9124606,0.85555,1.15028,0.0,861,24.11195445920304,19.700189753320686
1723217092.9475043,0.85552,1.1503,0.0,860,24.11195445920304,19.700189753320686
1723217093.1212165,0.85551,1.15037,0.0,861,24.11195445920304,19.700189753320686
1723217093.3237007,0.85543,1.15032,0.0,862,24.11195445920304,19.700189753320686
1723217093.5342858,0.85541,1.15031,0.0,859,24.11195445920304,19.700189753320686
1723217093.5692828,0.85535,1.15029,0.0,863,24.11195445920304,19.700189753320686
1723217093.7304325,0.85534,1.15031,0.0,861,24.11195445920304,19.700189753320686
1723217093.7696288,0.85533,1.15031,0.0,864,24.11195445920304,19.700189753320686
1723217093.9382586,0.85533,1.15033,0.0,859,24.11195445920304,19.700189753320686
1723217094.1389163,0.85533,1.15036,0.0,860,22.87855787476281,10.229601518026566
1723217094.3450744,0.85526,1.15028,0.0,862,22.87855787476281,10.229601518026566
1723217094.5436068,0.85559,1.15027,0.0,861,22.87855787476281,10.229601518026566
1723217094.5539405,0.85531,1.15208,0.0,862,22.87855787476281,10.229601518026566
1723217094.5856717,0.85579,1.19568,0.0,861,22.87855787476281,10.229601518026566
1723217094.6852174,0.85914,1.26225,0.0,860,22.87855787476281,10.229601518026566
1723217094.7832794,0.86345,1.32601,0.0,863,22.87855787476281,10.229601518026566
1723217094.930542,0.86775,1.39087,0.0,865,22.87855787476281,10.229601518026566
1723217095.0529826,0.86932,1.42738,0.0,862,22.87855787476281,10.229601518026566
1723217095.170788,0.87233,1.47404,0.0,866,22.973434535104367,10.466793168880457
1723217095.205601,0.87503,1.52796,0.0,855,22.973434535104367,10.466793168880457
1723217095.3273437,0.87823,1.57829,0.0,855,22.973434535104367,10.466793168880457
1723217095.4502442,0.88095,1.62205,0.0,863,22.973434535104367,10.466793168880457
1723217095.5810688,0.88326,1.66485,0.0,855,22.973434535104367,10.466793168880457
1723217095.7765024,0.88778,1.75011,0.0,855,22.973434535104367,10.466793168880457
1723217095.8438933,0.88888,1.7606,0.0,852,22.973434535104367,10.466793168880457
1723217095.9887674,0.88965,1.76562,0.0,851,22.973434535104367,10.466793168880457
1723217096.0290675,0.88983,1.77059,0.0,849,22.40417457305503,10.229601518026566
1723217096.1884196,0.88984,1.77422,0.0,855,22.40417457305503,10.229601518026566
1723217096.2224817,0.89005,1.77679,0.0,847,22.40417457305503,10.229601518026566
1723217096.3931644,0.89057,1.77771,0.0,851,22.40417457305503,10.229601518026566
1723217096.4241276,0.89062,1.77705,0.0,841,22.40417457305503,10.229601518026566
1723217096.6116762,0.89067,1.77637,0.0,842,22.40417457305503,10.229601518026566
1723217096.65013,0.89074,1.77642,0.0,841,22.40417457305503,10.229601518026566
1723217096.8061414,0.89092,1.77656,0.0,846,22.40417457305503,10.229601518026566
1723217097.0072448,0.89074,1.776,0.0,840,22.40417457305503,10.229601518026566
1723217097.0455828,0.89055,1.77486,0.0,840,22.831119544592028,9.992409867172677
1723217097.211949,0.89075,1.77447,0.0,835,22.831119544592028,9.992409867172677
1723217097.29247,0.89068,1.77455,0.0,837,22.831119544592028,9.992409867172677
1723217097.410637,0.89029,1.77453,0.0,839,22.831119544592028,9.992409867172677
1723217097.6292903,0.89071,1.77465,0.0,840,22.831119544592028,9.992409867172677
1723217097.8302612,0.89077,1.77481,0.0,841,22.831119544592028,9.992409867172677
1723217097.9088128,0.89078,1.77487,0.0,839,22.831119544592028,9.992409867172677
1723217098.0501134,0.89077,1.77495,0.0,837,22.831119544592028,9.992409867172677
1723217098.0654705,0.89078,1.77503,0.0,838,22.546489563567363,10.561669829222012
1723217098.239614,0.89077,1.775,0.0,840,22.546489563567363,10.561669829222012
1723217098.2635233,0.89078,1.77503,0.0,840,22.546489563567363,10.561669829222012
1723217098.4422011,0.8908,1.77506,0.0,837,22.546489563567363,10.561669829222012
1723217098.4688377,0.89079,1.77514,0.0,838,22.546489563567363,10.561669829222012
1723217098.6476266,0.8908,1.77514,0.0,839,22.546489563567363,10.561669829222012
1723217098.6650856,0.8908,1.77511,0.0,838,22.546489563567363,10.561669829222012
1723217098.8614259,0.89078,1.7752,0.0,840,22.546489563567363,10.561669829222012
1723217098.9256763,0.89079,1.77521,0.0,842,22.546489563567363,10.561669829222012
1723217099.0571206,0.89078,1.77523,0.0,841,22.546489563567363,10.561669829222012
1723217099.2583878,0.89078,1.77526,0.0,845,5.081680170432624,9.855560905151663
1723217099.2939746,0.89079,1.77521,0.0,846,5.081680170432624,9.855560905151663
1723217099.4709837,0.89079,1.77521,0.0,846,5.081680170432624,9.855560905151663
1723217099.515978,0.89078,1.77521,0.0,842,5.081680170432624,9.855560905151663
1723217099.6673493,0.89079,1.77521,0.0,842,5.081680170432624,9.855560905151663
1723217099.7393475,0.89088,1.77494,0.0,832,5.081680170432624,9.855560905151663
1723217099.8719485,0.89094,1.77473,0.0,790,5.081680170432624,9.855560905151663
1723217099.9083445,0.89128,1.77479,0.0,730,5.081680170432624,9.855560905151663
1723217100.0875282,0.89225,1.77406,0.0,667,5.081680170432624,9.855560905151663
1723217100.283308,0.89356,1.77378,0.0,622,5.102648751111335,12.50361097737121
1723217100.5174134,0.89264,1.77259,0.0,582,5.102648751111335,12.50361097737121
1723217100.6972837,0.89046,1.77297,0.0,537,5.102648751111335,12.50361097737121
1723217100.8960576,0.89177,1.77429,0.0,472,5.102648751111335,12.50361097737121
1723217100.905777,0.89094,1.77426,0.0,426,5.102648751111335,12.50361097737121
1723217100.9685388,0.88962,1.77429,0.0,377,5.102648751111335,12.50361097737121
1723217101.1018374,0.88797,1.77357,0.0,330,5.102648751111335,12.50361097737121
1723217101.3031585,0.88922,1.77373,0.0,262,5.102648751111335,12.50361097737121
1723217101.3450038,0.88911,1.77544,0.0,211,5.102648751111335,12.50361097737121
1723217101.5199423,0.88848,1.77456,0.0,190,5.106842467247077,12.696196437168997
1723217101.5473285,0.88932,1.77449,0.0,180,5.106842467247077,12.696196437168997
1723217101.7184215,0.89002,1.77537,0.0,174,5.106842467247077,12.696196437168997
1723217101.9219177,0.88905,1.77527,0.0,169,5.106842467247077,12.696196437168997
1723217102.0103412,0.88873,1.77424,0.0,165,5.106842467247077,12.696196437168997
1723217102.127427,0.8881,1.77413,0.0,164,5.106842467247077,12.696196437168997
1723217102.3352363,0.88819,1.7753,0.0,164,5.106842467247077,12.696196437168997
1723217102.3667936,0.88892,1.77426,0.0,167,5.106842467247077,12.696196437168997
1723217102.5256438,0.88816,1.77316,0.0,166,5.085873886568367,12.455464612421764
1723217102.7448404,0.88764,1.77539,0.0,169,5.085873886568367,12.455464612421764
1723217102.7448404,0.88875,1.77681,0.0,172,5.085873886568367,12.455464612421764
1723217102.944652,0.88911,1.77422,0.0,177,5.085873886568367,12.455464612421764
1723217103.0894854,0.88604,1.772,0.0,182,5.085873886568367,12.455464612421764
1723217103.3563027,0.88501,1.77183,0.0,186,5.085873886568367,12.455464612421764
1723217103.4633203,0.88633,1.77248,0.0,196,5.085873886568367,12.455464612421764
1723217103.4873571,0.88713,1.77245,0.0,212,5.085873886568367,12.455464612421764
1723217103.5884972,0.88706,1.77239,0.0,234,5.157167060875984,12.744342802118442
,,,,252,5.157167060875984,12.744342802118442
,,,,65535,5.157167060875984,12.744342802118442
,,,,300,5.157167060875984,12.744342802118442
,,,,319,5.157167060875984,12.744342802118442
,,,,342,5.157167060875984,12.744342802118442
,,,,364,5.157167060875984,12.744342802118442
,,,,434,5.090067602704108,12.335098700048148
,,,,781,5.090067602704108,12.335098700048148
,,,,2635,5.090067602704108,12.335098700048148
,,,,3218,5.090067602704108,12.335098700048148
,,,,3015,5.090067602704108,12.335098700048148
,,,,2774,5.090067602704108,12.335098700048148
,,,,3402,5.090067602704108,12.335098700048148
,,,,2760,5.090067602704108,12.335098700048148
,,,,1990,15.933388088022884,20.83870967741936
,,,,1687,15.933388088022884,20.83870967741936
,,,,2053,15.933388088022884,20.83870967741936
,,,,2440,15.933388088022884,20.83870967741936
,,,,2194,15.933388088022884,20.83870967741936
,,,,1513,15.933388088022884,20.83870967741936
,,,,2912,15.933388088022884,20.83870967741936
,,,,2414,15.933388088022884,20.83870967741936
,,,,2380,15.933388088022884,20.83870967741936
,,,,2395,15.933388088022884,20.83870967741936
,,,,2365,18.94117647058824,14.381319210399615
,,,,2397,18.94117647058824,14.381319210399615
,,,,2360,18.94117647058824,14.381319210399615
,,,,2394,18.94117647058824,14.381319210399615
,,,,2328,18.94117647058824,14.381319210399615
,,,,2346,18.94117647058824,14.381319210399615
,,,,2314,18.94117647058824,14.381319210399615
,,,,2263,18.94117647058824,14.381319210399615
,,,,2321,18.94117647058824,14.381319210399615
,,,,2327,18.087286527514234,21.787476280834916
,,,,2289,18.087286527514234,21.787476280834916
,,,,2258,18.087286527514234,21.787476280834916
,,,,2327,18.087286527514234,21.787476280834916
,,,,2218,,
,,,,2266,,
,,,,2554,,
,,,,2832,,
,,,,2872,,
,,,,2311,,
,,,,1770,,
,,,,1502,,
,,,,1576,,
,,,,1500,,
,,,,1483,,
